Treatments,Time,PC_OD,PJ_OD,BV_OD,BF_OD,BO_OD,BT_OD,BC_OD,BY_OD,BU_OD,DP_OD,BL_OD,BA_OD,BP_OD,CA_OD,EL_OD,FP_OD,CH_OD,AC_OD,BH_OD,CG_OD,ER_OD,RI_OD,CC_OD,DL_OD,DF_OD,Butyrate,Acetate,Lactate,Succinate
BA-BH-BO-BU-CC-DF-DL-EL-ER-FP-PC-PJ-RI,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,28.0,0.0
BA-BH-BO-BU-CC-DF-DL-EL-ER-FP-PC-PJ-RI,48.0,0.0235861271490818,0.0781476108563803,0.0,0.0,0.6972692633081023,0.0,0.0,0.0,0.116081713999045,0.0,0.0,0.2271077081175966,0.0,0.0,0.0275993065947019,0.0013200021794415,0.0,0.0,0.001056001743553,0.0,0.038347862482642,0.0295000165280674,0.382589105471657,0.3688794240230471,0.1172238562390199,4.489,41.46595,41.27555,13.80405
BA-BH-BO-BV-CA-CC-DP-ER-FP-PC-RI,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,28.0,0.0
BA-BH-BO-BV-CA-CC-DP-ER-FP-PC-RI,48.0,0.0325118778684509,0.0,0.0558911916458488,0.0,0.5724784123156519,0.0,0.0,0.0,0.0,0.0343896234021409,0.0,0.7098389625720082,0.0,0.0015656933821663,0.0,0.0012965938566162,0.0,0.0,0.0026094889702768,0.0,0.0172226272038303,0.0175517567016207,0.392473610795483,0.0,0.0,1.48245,39.70525,41.015600000000006,11.458950000000002
BA-BH-BP-BU-BV-CC-DF-DP-ER-FP-PJ-RI,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BH-BP-BU-BV-CC-DF-DP-ER-FP-PJ-RI,48.0,0.0,0.1285549311831469,0.0439701350172668,0.0,0.0,0.0,0.0,0.0,0.1344403244711863,0.0334783445819179,0.0,0.6751492538290129,0.3403921800269165,0.0,0.0,0.001707257595902,0.0,0.0,0.0041173935239914,0.0,0.0012897162213517,0.0130407664544077,0.4567274764132931,0.0,0.0747683202648535,1.22315,52.46735,51.92345,7.0801
BA-BH-BT-BU-BY-CA-CC-CG-CH-DF-DL-DP-ER-FP-PC-PJ-RI,0.0,0.00038823514705880005,0.00038823514705880005,0.0,0.0,0.0,0.00038823514705880005,0.0,0.00038823514705880005,0.00038823514705880005,0.00038823514705880005,0.0,0.00038823514705880005,0.0,0.00038823514705880005,0.0,0.00038823514705880005,0.00038823514705880005,0.0,0.00038823514705880005,0.00038823514705880005,0.00038823514705880005,0.00038823514705880005,0.00038823514705880005,0.00038823514705880005,0.00038823514705880005,0.0,0.0,28.0,0.0
BA-BH-BT-BU-BY-CA-CC-CG-CH-DF-DL-DP-ER-FP-PC-PJ-RI,16.0,0.0135087,0.015723241,0.0,0.0,0.0,0.244817513,0.0,0.108401784,0.08979964,0.009522527,0.0,0.272388549,0.0,0.041190464,0.0,0.000885816,0.02856758,0.0,0.000885816,0.021259594,0.112387958,0.003986174,0.011847795,0.192886525,0.080720021,2.83805248,52.8594928,49.69036575,8.75910855
BA-BH-BT-BU-BY-CA-CC-CG-CH-DF-DL-DP-ER-FP-PC-PJ-RI,32.0,0.02562315,0.016030247,0.0,0.0,0.0,0.254338168,0.0,0.102492602,0.060208092,0.005175119,0.0,0.149447341,0.0,0.010224016,0.0,0.001009779,0.087977024,0.0,0.000757334,0.025118261,0.096686371,0.001893336,0.01148624,0.205994983,0.102492602,2.77227656,51.50138268,48.06335267,10.72094492
BA-BH-BT-BU-BY-CA-CC-CG-CH-DF-DL-DP-ER-FP-PC-PJ-RI,48.0,0.016146478020074614,0.049601714099522895,0.0,0.0,0.0,0.46347869613694315,0.0,0.14107321257476854,0.041206659898872,0.00428673548205015,0.0,0.0993464946838277,0.0,0.0142411259778571,0.0,0.0014241055270373501,0.07205027557760435,0.0,0.00081002259643945,0.09516792313793696,0.0678763111504042,0.0007200505187633999,0.0390023796290485,0.10815556907298594,0.07132178595298294,2.94967132,47.488131475,45.740708555,11.950754077500001
BA-BH-BV-BY-CC-CG-CH-DF-DL-DP-PC,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0,28.0,0.0
BA-BH-BV-BY-CC-CG-CH-DF-DL-DP-PC,48.0,0.1721209941767447,0.0,0.1433906233900561,0.0,0.0,0.0,0.0,0.2962463888429691,0.0,0.0151085820171658,0.0,0.156246867273449,0.0,0.0,0.0,0.0,0.1411099680785295,0.0,0.002329886968499,0.2649894779026543,0.0,0.0,0.1517043103137552,0.0362974798965784,0.1199742299774413,2.089317065,48.80951418,41.25917855,8.294131799999999
BA-BH-BV-BY-CH-DF-DL-EL-ER-FP-PJ,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,28.0,0.0
BA-BH-BV-BY-CH-DF-DL-EL-ER-FP-PJ,16.0,0.0,0.016658687,0.036905399,0.0,0.0,0.0,0.0,0.199263528,0.0,0.0,0.0,0.190421609,0.0,0.0,0.001409581,0.000768862,0.225276709,0.0,0.002562875,0.0,0.233990484,0.0,0.0,0.346756982,0.189652747,2.52886536,55.3094636,45.11048947,11.92328463
BA-BH-BV-BY-CH-DF-DL-EL-ER-FP-PJ,32.0,0.0,0.024030352,0.072753962,0.0,0.0,0.0,0.0,0.256710449,0.0,0.0,0.0,0.169538276,0.0,0.0,0.003148805,0.00049718,0.195888799,0.0,0.002485898,0.0,0.258699167,0.0,0.0,0.444478646,0.216770346,4.44107992,63.91845028,46.82584136,13.4973765
BA-BH-BV-BY-CH-DF-DL-EL-ER-FP-PJ,48.0,0.0,0.07115169695828355,0.06047783364343725,0.0,0.0,0.0,0.0,0.24187445224389237,0.0,0.0,0.0,0.2765196915401787,0.0,0.0,0.00934505525363375,0.0053813103339651,0.18439398203717278,0.0,0.0018910866834942,0.0,0.3922978771526014,0.0,0.0,0.188919274622944,0.20416576588148505,6.4061955475,50.029758555,39.36366065,13.0005616175
BA-BL-BO-BP-BU-CA-CH-DF-DL-EL-RI,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,28.0,0.0
BA-BL-BO-BP-BU-CA-CH-DF-DL-EL-RI,48.0,0.0,0.0,0.0,0.0,0.5752692556572749,0.0,0.0,0.0,0.1451829619743996,0.0,0.0459873690214832,0.4395303527063946,0.5051073940526312,0.0115901287477552,0.0442072001283957,0.0,0.1335229012736264,0.0,0.0,0.0,0.0,0.0007802259459625,0.0,0.0554377479689534,0.1167775648826282,0.983281945,71.339819985,65.978091645,5.33953234
BA-BL-BO-BP-CA-CC-CH-DF-ER-FP-PJ-RI,0.0,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BL-BO-BP-CA-CC-CH-DF-ER-FP-PJ-RI,48.0,0.0,0.0720328039322094,0.0,0.0,0.6947401664899728,0.0,0.0,0.0,0.0,0.0,0.0355918023064617,0.3783969255974918,0.2924791200625553,0.0015785132778382,0.0,0.0009484810026015,0.1174136077944807,0.0,0.0,0.0,0.0535955149878637,0.014572597645756,0.3305466912225718,0.0,0.1766809937752338,3.26895,51.59755,55.0728,7.895799999999999
BA-BL-BO-BP-CA-CC-CH-DL-ER-FP-PJ-RI,0.0,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,28.0,0.0
BA-BL-BO-BP-CA-CC-CH-DL-ER-FP-PJ-RI,48.0,0.0,0.0714175049939368,0.0,0.0,0.7498996424671213,0.0,0.0,0.0,0.0,0.0,0.0369211996525614,0.323027006678662,0.2619874227980042,0.001673963301362,0.0,0.0008511071967103,0.0814158235818781,0.0,0.0,0.0,0.0335904831780096,0.0124871816122053,0.2872381277787273,0.2969513407167169,0.0,1.90675,55.24195,58.02485,7.438000000000001
BA-BL-BO-BP-DF-DL-EL-ER-FP-PC-PJ,0.0,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0,28.0,0.0
BA-BL-BO-BP-DF-DL-EL-ER-FP-PC-PJ,48.0,0.0335746988983764,0.1760009685325742,0.0,0.0,0.5346404174573054,0.0,0.0,0.0,0.0,0.0,0.0394758525722116,0.3703968282205355,0.4629943370493357,0.0,0.0336559403331224,0.0020733548123549,0.0,0.0,0.0,0.0,0.0870541225226648,0.0,0.0,0.0687958043432426,0.0760884164821841,1.5599749699999998,67.21805796,65.76227782,3.1200333
BA-BL-BO-BU-BV-CA-CC-DF-EL-ER-FP-PC-PJ-RI,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0,0.0,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0,28.0,0.0
BA-BL-BO-BU-BV-CA-CC-DF-EL-ER-FP-PC-PJ-RI,48.0,0.0558124595212986,0.070437479312167,0.0955901925512521,0.0,0.5483766362736832,0.0,0.0,0.0,0.1324996697058368,0.0,0.0247248119258795,0.2546364147504956,0.0,0.0206447069131835,0.0363243273987635,0.002065884501283,0.0,0.0,0.0,0.0,0.0857337555086401,0.0306040585568819,0.5170487168161779,0.0,0.1662153392304877,5.55325,34.5905,33.0103,17.69005
BA-BL-BO-BU-BV-CA-CC-DF-EL-ER-FP-PC-RI,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,28.0,0.0
BA-BL-BO-BU-BV-CA-CC-DF-EL-ER-FP-PC-RI,48.0,0.0535562482951282,0.0,0.1481600033464439,0.0,0.7427761767029009,0.0,0.0,0.0,0.0954143811317545,0.0,0.0315286306239418,0.3015863320092925,0.0,0.0186988005272259,0.0268110674821031,0.00092285346867,0.0,0.0,0.0,0.0,0.0098349854432761,0.0267671430360518,0.6256109019100802,0.0,0.2140976122869678,4.295450000000001,39.3222,40.65225,23.47095
BA-BL-BP-BU-BV-CA-CC-CG-DF-DP-ER-FP-PC-PJ-RI,0.0,0.00044,0.00044,0.00044,0.0,0.0,0.0,0.0,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.00044,0.0,0.0,0.0,0.00044,0.00044,0.00044,0.00044,0.0,0.00044,0.0,0.0,28.0,0.0
BA-BL-BP-BU-BV-CA-CC-CG-DF-DP-ER-FP-PC-PJ-RI,48.0,0.0291148035669579,0.1375808800580986,0.0501261270415782,0.0,0.0,0.0,0.0,0.0,0.1094495916684495,0.0306187784150723,0.0307807843331138,0.6388836089561687,0.2850967322660261,0.0008358606640308,0.0,0.00157828096983,0.0,0.0,0.0,0.1153302754015925,0.0086717753544329,0.0134825186628884,0.4912350901868236,0.0,0.0953034233796803,1.57495,55.4579,51.91255,7.803649999999999
BA-BL-BP-BY-FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.00132,0.00132,0.00132,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BA-BL-BP-BY-FP,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781001075979062,0.0,0.0,0.0163003690646932,0.4230550723215047,0.0235724177434279,0.0,0.0,0.0044213337146519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373,28.7931,40.6212,13.77115
BA-BL-BP-CA-CC-CG-DF-DP-ER-FP-PJ-RI,0.0,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BL-BP-CA-CC-CG-DF-DP-ER-FP-PJ-RI,48.0,0.0,0.272939463504846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453023341327619,0.0245989127620907,0.6112271994803784,0.3244741741216992,0.0023975457105725,0.0,0.0019477456957092,0.0,0.0,0.0,0.1101133813605176,0.0209440151313814,0.0325174942820355,0.4764271517080692,0.0,0.0751251914317146,1.65795,55.1842,54.214650000000006,1.93015
BA-BL-BU-CA-CC-CH-DF-DP-ER-FP-PC-PJ-RI,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,28.0,0.0
BA-BL-BU-CA-CC-CH-DF-DP-ER-FP-PC-PJ-RI,48.0,0.0595453979952235,0.1086599669272211,0.0,0.0,0.0,0.0,0.0,0.0,0.2497749586353294,0.0290657136322261,0.0266580422498333,0.644021060420374,0.0,0.0007886887836368,0.0,0.0008019542119904,0.0769375539952177,0.0,0.0,0.0,0.0299207295576312,0.0088335552853351,0.4440396147171795,0.0,0.075556142631914,2.01325,41.6909,43.45935,5.0068
BA-BL-CA-CC-CH-DF-DP-ER-FP-PC-PJ-RI,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BL-CA-CC-CH-DF-DP-ER-FP-PC-PJ-RI,48.0,0.1307766127560032,0.2020868365116325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347339529074293,0.0331183280089629,0.7058416848658299,0.0,0.0020297281380376,0.0,0.0015437563272432,0.0592774735883248,0.0,0.0,0.0,0.0234275890477306,0.0128929151998053,0.4652217214157034,0.0,0.084034216726152,1.71285,46.3757,49.5466,3.51315
BA-BO-BP-BT-BV-BY-CG-CH-DL-EL-FP-PC-PJ,0.0,0.00050769215384615,0.00050769215384615,0.00050769215384615,0.0,0.00050769215384615,0.00050769215384615,0.0,0.00050769215384615,0.0,0.0,0.0,0.00050769215384615,0.00050769215384615,0.0,0.00050769215384615,0.00050769215384615,0.00050769215384615,0.0,0.0,0.00050769215384615,0.0,0.0,0.0,0.00050769215384615,0.0,0.0,0.0,28.0,0.0
BA-BO-BP-BT-BV-BY-CG-CH-DL-EL-FP-PC-PJ,16.0,0.095575214,0.008626416,0.038476555,0.0,0.1925197,0.262078739,0.0,0.118442063,0.0,0.0,0.0,0.098587613,0.094753651,0.0,0.001095418,0.000410782,0.111869556,0.0,0.0,0.03573801,0.0,0.0,0.0,0.389968781,0.0,0.2882968,55.20046744,45.46739889,18.52065268
BA-BO-BP-BT-BV-BY-CG-CH-DL-EL-FP-PC-PJ,32.0,0.094249692,0.01599016,0.032902829,0.0,0.274600246,0.346248462,0.0,0.153444034,0.0,0.0,0.0,0.062423124,0.125,0.0,0.00199877,0.000461255,0.063653137,0.0,0.0,0.037054121,0.0,0.0,0.0,0.375,0.0,0.67634144,62.31156856,54.89961756,19.87302708
BA-BO-BP-BT-BV-BY-CG-CH-DL-EL-FP-PC-PJ,48.0,0.0773247219073552,0.00717683,0.04722325704080885,0.0,0.3276885190784635,0.5384566998760488,0.0,0.1781435220074039,0.0,0.0,0.0,0.0657144707804176,0.1519999518680673,0.0,0.01076109602680175,0.00177049230825435,0.048859697686725406,0.0,0.0,0.1397382233624469,0.0,0.0,0.0,0.1181007203743131,0.0,1.0522573175,58.6782628425,52.6675859725,19.934787917500003
BA-BO-BP-BU-BV-CA-CC-DF-EL-ER-FP-PC-PJ-RI,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0,0.0,0.0004714285714285,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0,28.0,0.0
BA-BO-BP-BU-BV-CA-CC-DF-EL-ER-FP-PC-PJ-RI,48.0,0.0318870285379321,0.0629867430961409,0.0902174372473088,0.0,0.6899030686080573,0.0,0.0,0.0,0.1512163355997213,0.0,0.0,0.4457402381997695,0.3648232692119111,0.0095494352224477,0.0296723860959885,0.0010273194106594,0.0,0.0,0.0,0.0,0.0465030277540712,0.0338783640683353,0.5342983303459203,0.0,0.1820262009734628,3.38065,44.50815,53.96605,19.82805
BA-BP-BU-BV-CC-CH-DF-DP-ER-FP-PJ-RI,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BP-BU-BV-CC-CH-DF-DP-ER-FP-PJ-RI,48.0,0.0,0.1007977440446766,0.0604946130455237,0.0,0.0,0.0,0.0,0.0,0.1973882327492974,0.031562519643841,0.0,0.650287019200027,0.3430172475099011,0.0,0.0,0.0017465887202593,0.1319437019675175,0.0,0.0,0.0,0.0181313375416295,0.013019327937025,0.3786843557190568,0.0,0.1041412049266771,1.7299,51.68395,53.05265,10.82925
BA-BP-BV-FP-RI,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.00132,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BA-BP-BV-FP-RI,48.0,0.0,0.0,0.7112985741888236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708875404478126,0.6159889598523755,0.0,0.0,0.0052667565210338,0.0,0.0,0.0,0.0,0.0,0.0019558954188351,0.0,0.0,0.0,0.1373,20.3293,44.97055,14.0346
BA-BT-BU-CA-CC-CH-DF-DL-DP-ER-RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,28.0,0.0
BA-BT-BU-CA-CC-CH-DF-DL-DP-ER-RI,48.0,0.0,0.0,0.0,0.0,0.0,0.5610000723944146,0.0,0.0,0.0540105205035705,0.0048608971999312,0.0,0.265956551899024,0.0,0.0055739887277397,0.0,0.0,0.1564846053481884,0.0,0.0,0.0,0.0561874311844052,0.0004765135340743,0.0703107413678862,0.0154731735748115,0.0612359636637299,3.19002065,47.085664575,46.86611644,8.93774976
BA-BU-BV-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,28.0,0.0
BA-BU-BV-CA-CC-CH-DF-EL-ER-FP-PC-PJ-RI,48.0,0.2286730699597839,0.0644569684227932,0.1325374791838337,0.0,0.0,0.0,0.0,0.0,0.2561542891548101,0.0,0.0,0.1512347258842156,0.0,0.0330793518046128,0.0459184191198998,0.0020297822821397,0.256564664778354,0.0,0.0,0.0,0.1880688328686184,0.0333769970852835,0.5600339182297935,0.0,0.2342574752832436,7.6317,37.5162,35.844750000000005,25.61565
BA-BU-BV-CA-CC-CH-DF-EL-ER-FP-PC-RI,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BU-BV-CA-CC-CH-DF-EL-ER-FP-PC-RI,48.0,0.3374977505035639,0.0,0.1787614427039022,0.0,0.0,0.0,0.0,0.0,0.2773568375022898,0.0,0.0,0.17969011232142,0.0,0.0309968767755831,0.0561508076098559,0.0020465318541284,0.2577728648516707,0.0,0.0,0.0,0.1581794799692171,0.0444684357958095,0.5332005012003799,0.0,0.1884209445272434,6.899900000000001,38.8015,34.205650000000006,28.3961
BA-BU-BV-CA-CG-CH-DF-DL-DP-EL-FP-RI,0.0,0.0,0.0,0.00054999999999995,0.0,0.0,0.0,0.0,0.0,0.00054999999999995,0.00054999999999995,0.0,0.00054999999999995,0.0,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.00054999999999995,0.0,0.0,0.00054999999999995,0.0,0.00054999999999995,0.0,0.00054999999999995,0.00054999999999995,0.0,0.0,28.0,0.0
BA-BU-BV-CA-CG-CH-DF-DL-DP-EL-FP-RI,16.0,0.0,0.0,0.027613014,0.0,0.0,0.0,0.0,0.0,0.163253526,0.009967625,0.0,0.358430389,0.0,0.020608737,0.004310324,0.001077581,0.13119549,0.0,0.0,0.035021383,0.0,0.005522603,0.0,0.386447496,0.12607698,1.12429864,53.59144236,39.45163389,7.87109259
BA-BU-BV-CA-CG-CH-DF-DL-DP-EL-FP-RI,32.0,0.0,0.0,0.038683229,0.0,0.0,0.0,0.0,0.0,0.156845312,0.012410319,0.0,0.15961783,0.0,0.053073919,0.006601234,0.000792148,0.214540095,0.0,0.0,0.048981154,0.0,0.002772518,0.0,0.359107112,0.233815697,0.7934276,51.39340304,45.71303057,9.83286864
BA-BU-BV-CA-CG-CH-DF-DL-DP-EL-FP-RI,48.0,0.0,0.0,0.07182976111141524,0.0,0.0,0.0,0.0,0.0,0.1051678556836122,0.00935102129294405,0.0,0.3758328098503638,0.0,0.0810176473475025,0.0096254470637918,0.0029224306611597,0.19617375626956454,0.0,0.0,0.10761086440909404,0.0,0.00183575073928745,0.0,0.5925898617216009,0.22257160617688737,1.42175471,63.77739208,49.1723482,11.334798515
BA-BU-BV-CC-CH-DF-DP-ER-FP-PJ-RI,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0,28.0,0.0
BA-BU-BV-CC-CH-DF-DP-ER-FP-PJ-RI,48.0,0.0,0.0870773547006258,0.0746765271550108,0.0,0.0,0.0,0.0,0.0,0.1898405294023218,0.025106534753064,0.0,0.7102813083632082,0.0,0.0,0.0,0.0012106739793456,0.100480054363529,0.0,0.0,0.0,0.017455271443095,0.0081404338380863,0.3606230005885819,0.0,0.0901956951147738,1.7649499999999998,36.642700000000005,39.0866,11.212
BA-BU-CC-CG-CH-DF-EL-ER-FP-PC-PJ-RI,0.0,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0005499999999999,0.0,0.0005499999999999,0.0,0.0,28.0,0.0
BA-BU-CC-CG-CH-DF-EL-ER-FP-PC-PJ-RI,48.0,0.087814293490555,0.0721227336623904,0.0,0.0,0.0,0.0,0.0,0.0,0.3478218155112773,0.0,0.0,0.394471325013816,0.0,0.0,0.0292404084070489,0.0017881483711302,0.1680546200653159,0.0,0.0,0.0820569596315413,0.2124499613505392,0.0347131291036612,0.6973747678001951,0.0,0.1864945978374309,11.5337,45.80805,41.8083,12.7023
BA-BV-ER,0.0,0.0,0.0,0.0021999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BA-BV-ER,48.0,0.0,0.0,0.2306118785349077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006056520200623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1781831409815284,0.0,0.0,0.0,0.0,4.403133333333333,10.011433333333333,35.70903333333333,17.0146
BA-BY-CA-FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.00165,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
BA-BY-CA-FP,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9190378570646232,0.0,0.0,0.0,0.3882469258869309,0.0,0.3687375723380725,0.0,0.0030994204189746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16694715,26.2155,43.38855,11.12435
BA-CA-CC-CH-DF-DL-ER-FP-PC-PJ-RI,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,28.0,0.0
